,raceId,year,round,circuitId,name_x,date,time_x,fp1_date,fp1_time,fp2_date,fp2_time,fp3_date,fp3_time,quali_date,quali_time,sprint_date,sprint_time,driverId,stop,lap,time_y,duration,milliseconds_x,driverRef,code,forename,surname,dob,nationality,resultId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds_y,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,circuitRef,name_y,location,country,lat,lng,alt,url,circuit_type
10352,1051,2021,20,78,Qatar Grand Prix,2021-11-21,14:00:00,2021-11-19,\N,2021-11-19,\N,2021-11-20,\N,2021-11-20,\N,\N,\N,817,1,26,17:43:19,25.562,25562,ricciardo,RIC,Daniel,Ricciardo,1989-07-01,Australian,25357,1,3,14,12,12,12,0.0,56,\N,\N,50,14,1:27.198,222.115,11,losail,Losail International Circuit,Al Daayen,Qatar,25.49,51.4542,12,http://en.wikipedia.org/wiki/Losail_International_Circuit,street circuit
10353,1051,2021,20,78,Qatar Grand Prix,2021-11-21,14:00:00,2021-11-19,\N,2021-11-19,\N,2021-11-20,\N,2021-11-20,\N,\N,\N,8,1,10,17:19:14,26.174,26174,raikkonen,RAI,Kimi,Räikkönen,1979-10-17,Finnish,25359,51,7,16,14,14,14,0.0,56,\N,\N,53,6,1:26.358,224.275,11,losail,Losail International Circuit,Al Daayen,Qatar,25.49,51.4542,12,http://en.wikipedia.org/wiki/Losail_International_Circuit,street circuit
10354,1051,2021,20,78,Qatar Grand Prix,2021-11-21,14:00:00,2021-11-19,\N,2021-11-19,\N,2021-11-20,\N,2021-11-20,\N,\N,\N,8,2,30,17:49:40,25.633,25633,raikkonen,RAI,Kimi,Räikkönen,1979-10-17,Finnish,25359,51,7,16,14,14,14,0.0,56,\N,\N,53,6,1:26.358,224.275,11,losail,Losail International Circuit,Al Daayen,Qatar,25.49,51.4542,12,http://en.wikipedia.org/wiki/Losail_International_Circuit,street circuit
10355,1115,2023,17,78,Qatar Grand Prix,2023-10-08,17:00:00,2023-10-06,13:30:00,2023-10-07,13:00:00,\N,\N,2023-10-06,17:00:00,2023-10-07,17:30:00,807,1,13,20:26:32,39.879,39879,hulkenberg,HUL,Nico,Hülkenberg,1987-08-19,German,26181,210,27,14,16,16,16,0.0,56,\N,\N,45,12,1:26.489,225.559,11,losail,Losail International Circuit,Al Daayen,Qatar,25.49,51.4542,12,http://en.wikipedia.org/wiki/Losail_International_Circuit,street circuit
10356,1115,2023,17,78,Qatar Grand Prix,2023-10-08,17:00:00,2023-10-06,13:30:00,2023-10-07,13:00:00,\N,\N,2023-10-06,17:00:00,2023-10-07,17:30:00,807,2,27,20:47:58,28.274,28274,hulkenberg,HUL,Nico,Hülkenberg,1987-08-19,German,26181,210,27,14,16,16,16,0.0,56,\N,\N,45,12,1:26.489,225.559,11,losail,Losail International Circuit,Al Daayen,Qatar,25.49,51.4542,12,http://en.wikipedia.org/wiki/Losail_International_Circuit,street circuit
10357,1115,2023,17,78,Qatar Grand Prix,2023-10-08,17:00:00,2023-10-06,13:30:00,2023-10-07,13:00:00,\N,\N,2023-10-06,17:00:00,2023-10-07,17:30:00,807,3,39,21:06:08,28.591,28591,hulkenberg,HUL,Nico,Hülkenberg,1987-08-19,German,26181,210,27,14,16,16,16,0.0,56,\N,\N,45,12,1:26.489,225.559,11,losail,Losail International Circuit,Al Daayen,Qatar,25.49,51.4542,12,http://en.wikipedia.org/wiki/Losail_International_Circuit,street circuit
10358,1051,2021,20,78,Qatar Grand Prix,2021-11-21,14:00:00,2021-11-19,\N,2021-11-19,\N,2021-11-20,\N,2021-11-20,\N,\N,\N,822,1,33,17:53:44,36.341,36341,bottas,BOT,Valtteri,Bottas,1989-08-28,Finnish,25365,131,77,6,\N,R,20,0.0,48,\N,\N,39,15,1:27.246,221.992,137,losail,Losail International Circuit,Al Daayen,Qatar,25.49,51.4542,12,http://en.wikipedia.org/wiki/Losail_International_Circuit,street circuit
10359,1115,2023,17,78,Qatar Grand Prix,2023-10-08,17:00:00,2023-10-06,13:30:00,2023-10-07,13:00:00,\N,\N,2023-10-06,17:00:00,2023-10-07,17:30:00,822,1,3,20:10:22,29.977,29977,bottas,BOT,Valtteri,Bottas,1989-08-28,Finnish,26173,51,77,9,8,8,8,4.0,57,+1:06.563,5325731,54,13,1:26.652,225.135,1,losail,Losail International Circuit,Al Daayen,Qatar,25.49,51.4542,12,http://en.wikipedia.org/wiki/Losail_International_Circuit,street circuit
10360,1115,2023,17,78,Qatar Grand Prix,2023-10-08,17:00:00,2023-10-06,13:30:00,2023-10-07,13:00:00,\N,\N,2023-10-06,17:00:00,2023-10-07,17:30:00,822,2,21,20:38:42,29.387,29387,bottas,BOT,Valtteri,Bottas,1989-08-28,Finnish,26173,51,77,9,8,8,8,4.0,57,+1:06.563,5325731,54,13,1:26.652,225.135,1,losail,Losail International Circuit,Al Daayen,Qatar,25.49,51.4542,12,http://en.wikipedia.org/wiki/Losail_International_Circuit,street circuit
10361,1115,2023,17,78,Qatar Grand Prix,2023-10-08,17:00:00,2023-10-06,13:30:00,2023-10-07,13:00:00,\N,\N,2023-10-06,17:00:00,2023-10-07,17:30:00,822,3,39,21:05:42,28.946,28946,bottas,BOT,Valtteri,Bottas,1989-08-28,Finnish,26173,51,77,9,8,8,8,4.0,57,+1:06.563,5325731,54,13,1:26.652,225.135,1,losail,Losail International Circuit,Al Daayen,Qatar,25.49,51.4542,12,http://en.wikipedia.org/wiki/Losail_International_Circuit,street circuit
10362,1115,2023,17,78,Qatar Grand Prix,2023-10-08,17:00:00,2023-10-06,13:30:00,2023-10-07,13:00:00,\N,\N,2023-10-06,17:00:00,2023-10-07,17:30:00,825,1,3,20:10:26,28.743,28743,kevin_magnussen,MAG,Kevin,Magnussen,1992-10-05,Danish,26179,210,20,18,14,14,14,0.0,56,\N,\N,46,15,1:27.067,224.061,11,losail,Losail International Circuit,Al Daayen,Qatar,25.49,51.4542,12,http://en.wikipedia.org/wiki/Losail_International_Circuit,street circuit
10363,1115,2023,17,78,Qatar Grand Prix,2023-10-08,17:00:00,2023-10-06,13:30:00,2023-10-07,13:00:00,\N,\N,2023-10-06,17:00:00,2023-10-07,17:30:00,825,2,21,20:38:52,28.948,28948,kevin_magnussen,MAG,Kevin,Magnussen,1992-10-05,Danish,26179,210,20,18,14,14,14,0.0,56,\N,\N,46,15,1:27.067,224.061,11,losail,Losail International Circuit,Al Daayen,Qatar,25.49,51.4542,12,http://en.wikipedia.org/wiki/Losail_International_Circuit,street circuit
10364,1115,2023,17,78,Qatar Grand Prix,2023-10-08,17:00:00,2023-10-06,13:30:00,2023-10-07,13:00:00,\N,\N,2023-10-06,17:00:00,2023-10-07,17:30:00,825,3,39,21:05:53,30.331,30331,kevin_magnussen,MAG,Kevin,Magnussen,1992-10-05,Danish,26179,210,20,18,14,14,14,0.0,56,\N,\N,46,15,1:27.067,224.061,11,losail,Losail International Circuit,Al Daayen,Qatar,25.49,51.4542,12,http://en.wikipedia.org/wiki/Losail_International_Circuit,street circuit
10365,1051,2021,20,78,Qatar Grand Prix,2021-11-21,14:00:00,2021-11-19,\N,2021-11-19,\N,2021-11-20,\N,2021-11-20,\N,\N,\N,832,1,27,17:44:36,25.639,25639,sainz,SAI,Carlos,Sainz,1994-09-01,Spanish,25352,6,55,5,7,7,7,6.0,57,+1:21.911,5150382,46,9,1:26.570,223.726,1,losail,Losail International Circuit,Al Daayen,Qatar,25.49,51.4542,12,http://en.wikipedia.org/wiki/Losail_International_Circuit,street circuit
10366,1051,2021,20,78,Qatar Grand Prix,2021-11-21,14:00:00,2021-11-19,\N,2021-11-19,\N,2021-11-20,\N,2021-11-20,\N,\N,\N,830,1,17,17:29:03,25.300,25300,max_verstappen,VER,Max,Verstappen,1997-09-30,Dutch,25347,9,33,7,2,2,2,19.0,57,+25.743,5094214,57,1,1:23.196,232.799,1,losail,Losail International Circuit,Al Daayen,Qatar,25.49,51.4542,12,http://en.wikipedia.org/wiki/Losail_International_Circuit,street circuit
10367,1051,2021,20,78,Qatar Grand Prix,2021-11-21,14:00:00,2021-11-19,\N,2021-11-19,\N,2021-11-20,\N,2021-11-20,\N,\N,\N,830,2,41,18:04:20,25.175,25175,max_verstappen,VER,Max,Verstappen,1997-09-30,Dutch,25347,9,33,7,2,2,2,19.0,57,+25.743,5094214,57,1,1:23.196,232.799,1,losail,Losail International Circuit,Al Daayen,Qatar,25.49,51.4542,12,http://en.wikipedia.org/wiki/Losail_International_Circuit,street circuit
10368,1051,2021,20,78,Qatar Grand Prix,2021-11-21,14:00:00,2021-11-19,\N,2021-11-19,\N,2021-11-20,\N,2021-11-20,\N,\N,\N,830,3,55,18:24:59,25.465,25465,max_verstappen,VER,Max,Verstappen,1997-09-30,Dutch,25347,9,33,7,2,2,2,19.0,57,+25.743,5094214,57,1,1:23.196,232.799,1,losail,Losail International Circuit,Al Daayen,Qatar,25.49,51.4542,12,http://en.wikipedia.org/wiki/Losail_International_Circuit,street circuit
10369,1115,2023,17,78,Qatar Grand Prix,2023-10-08,17:00:00,2023-10-06,13:30:00,2023-10-07,13:00:00,\N,\N,2023-10-06,17:00:00,2023-10-07,17:30:00,830,1,17,20:32:05,28.233,28233,max_verstappen,VER,Max,Verstappen,1997-09-30,Dutch,26166,9,1,1,1,1,1,26.0,57,1:27:39.168,5259168,56,1,1:24.319,231.364,1,losail,Losail International Circuit,Al Daayen,Qatar,25.49,51.4542,12,http://en.wikipedia.org/wiki/Losail_International_Circuit,street circuit
10370,1115,2023,17,78,Qatar Grand Prix,2023-10-08,17:00:00,2023-10-06,13:30:00,2023-10-07,13:00:00,\N,\N,2023-10-06,17:00:00,2023-10-07,17:30:00,830,2,34,20:57:24,28.103,28103,max_verstappen,VER,Max,Verstappen,1997-09-30,Dutch,26166,9,1,1,1,1,1,26.0,57,1:27:39.168,5259168,56,1,1:24.319,231.364,1,losail,Losail International Circuit,Al Daayen,Qatar,25.49,51.4542,12,http://en.wikipedia.org/wiki/Losail_International_Circuit,street circuit
10371,1115,2023,17,78,Qatar Grand Prix,2023-10-08,17:00:00,2023-10-06,13:30:00,2023-10-07,13:00:00,\N,\N,2023-10-06,17:00:00,2023-10-07,17:30:00,830,3,51,21:22:13,29.726,29726,max_verstappen,VER,Max,Verstappen,1997-09-30,Dutch,26166,9,1,1,1,1,1,26.0,57,1:27:39.168,5259168,56,1,1:24.319,231.364,1,losail,Losail International Circuit,Al Daayen,Qatar,25.49,51.4542,12,http://en.wikipedia.org/wiki/Losail_International_Circuit,street circuit
10372,1051,2021,20,78,Qatar Grand Prix,2021-11-21,14:00:00,2021-11-19,\N,2021-11-19,\N,2021-11-20,\N,2021-11-20,\N,\N,\N,839,1,24,17:40:07,25.517,25517,ocon,OCO,Esteban,Ocon,1996-09-17,French,25350,214,31,9,5,5,5,10.0,57,+1:20.570,5149041,46,13,1:27.061,222.464,1,losail,Losail International Circuit,Al Daayen,Qatar,25.49,51.4542,12,http://en.wikipedia.org/wiki/Losail_International_Circuit,street circuit
10373,1115,2023,17,78,Qatar Grand Prix,2023-10-08,17:00:00,2023-10-06,13:30:00,2023-10-07,13:00:00,\N,\N,2023-10-06,17:00:00,2023-10-07,17:30:00,839,1,10,20:21:53,28.961,28961,ocon,OCO,Esteban,Ocon,1996-09-17,French,26172,214,31,8,7,7,7,6.0,57,+1:02.390,5321558,42,11,1:26.450,225.661,1,losail,Losail International Circuit,Al Daayen,Qatar,25.49,51.4542,12,http://en.wikipedia.org/wiki/Losail_International_Circuit,street circuit
10374,1115,2023,17,78,Qatar Grand Prix,2023-10-08,17:00:00,2023-10-06,13:30:00,2023-10-07,13:00:00,\N,\N,2023-10-06,17:00:00,2023-10-07,17:30:00,839,2,25,20:44:42,28.969,28969,ocon,OCO,Esteban,Ocon,1996-09-17,French,26172,214,31,8,7,7,7,6.0,57,+1:02.390,5321558,42,11,1:26.450,225.661,1,losail,Losail International Circuit,Al Daayen,Qatar,25.49,51.4542,12,http://en.wikipedia.org/wiki/Losail_International_Circuit,street circuit
10375,1115,2023,17,78,Qatar Grand Prix,2023-10-08,17:00:00,2023-10-06,13:30:00,2023-10-07,13:00:00,\N,\N,2023-10-06,17:00:00,2023-10-07,17:30:00,839,3,43,21:11:27,29.169,29169,ocon,OCO,Esteban,Ocon,1996-09-17,French,26172,214,31,8,7,7,7,6.0,57,+1:02.390,5321558,42,11,1:26.450,225.661,1,losail,Losail International Circuit,Al Daayen,Qatar,25.49,51.4542,12,http://en.wikipedia.org/wiki/Losail_International_Circuit,street circuit
10376,1051,2021,20,78,Qatar Grand Prix,2021-11-21,14:00:00,2021-11-19,\N,2021-11-19,\N,2021-11-20,\N,2021-11-20,\N,\N,\N,840,1,23,17:38:40,26.157,26157,stroll,STR,Lance,Stroll,1998-10-29,Canadian,25351,117,18,12,6,6,6,8.0,57,+1:21.274,5149745,44,17,1:27.356,221.713,1,losail,Losail International Circuit,Al Daayen,Qatar,25.49,51.4542,12,http://en.wikipedia.org/wiki/Losail_International_Circuit,street circuit
10377,1115,2023,17,78,Qatar Grand Prix,2023-10-08,17:00:00,2023-10-06,13:30:00,2023-10-07,13:00:00,\N,\N,2023-10-06,17:00:00,2023-10-07,17:30:00,840,1,3,20:10:27,28.886,28886,stroll,STR,Lance,Stroll,1998-10-29,Canadian,26176,117,18,16,11,11,11,0.0,57,+1:21.652,5340820,55,10,1:26.352,225.917,1,losail,Losail International Circuit,Al Daayen,Qatar,25.49,51.4542,12,http://en.wikipedia.org/wiki/Losail_International_Circuit,street circuit
10378,1115,2023,17,78,Qatar Grand Prix,2023-10-08,17:00:00,2023-10-06,13:30:00,2023-10-07,13:00:00,\N,\N,2023-10-06,17:00:00,2023-10-07,17:30:00,840,2,21,20:38:45,28.156,28156,stroll,STR,Lance,Stroll,1998-10-29,Canadian,26176,117,18,16,11,11,11,0.0,57,+1:21.652,5340820,55,10,1:26.352,225.917,1,losail,Losail International Circuit,Al Daayen,Qatar,25.49,51.4542,12,http://en.wikipedia.org/wiki/Losail_International_Circuit,street circuit
10379,1115,2023,17,78,Qatar Grand Prix,2023-10-08,17:00:00,2023-10-06,13:30:00,2023-10-07,13:00:00,\N,\N,2023-10-06,17:00:00,2023-10-07,17:30:00,840,3,39,21:05:45,29.399,29399,stroll,STR,Lance,Stroll,1998-10-29,Canadian,26176,117,18,16,11,11,11,0.0,57,+1:21.652,5340820,55,10,1:26.352,225.917,1,losail,Losail International Circuit,Al Daayen,Qatar,25.49,51.4542,12,http://en.wikipedia.org/wiki/Losail_International_Circuit,street circuit
10380,1051,2021,20,78,Qatar Grand Prix,2021-11-21,14:00:00,2021-11-19,\N,2021-11-19,\N,2021-11-20,\N,2021-11-20,\N,\N,\N,841,1,15,17:26:54,25.987,25987,giovinazzi,GIO,Antonio,Giovinazzi,1993-12-14,Italian,25360,51,99,18,15,15,15,0.0,56,\N,\N,40,18,1:27.823,220.534,11,losail,Losail International Circuit,Al Daayen,Qatar,25.49,51.4542,12,http://en.wikipedia.org/wiki/Losail_International_Circuit,street circuit
10381,1051,2021,20,78,Qatar Grand Prix,2021-11-21,14:00:00,2021-11-19,\N,2021-11-19,\N,2021-11-20,\N,2021-11-20,\N,\N,\N,841,2,32,17:52:43,25.347,25347,giovinazzi,GIO,Antonio,Giovinazzi,1993-12-14,Italian,25360,51,99,18,15,15,15,0.0,56,\N,\N,40,18,1:27.823,220.534,11,losail,Losail International Circuit,Al Daayen,Qatar,25.49,51.4542,12,http://en.wikipedia.org/wiki/Losail_International_Circuit,street circuit
10382,1051,2021,20,78,Qatar Grand Prix,2021-11-21,14:00:00,2021-11-19,\N,2021-11-19,\N,2021-11-20,\N,2021-11-20,\N,\N,\N,842,1,13,17:23:37,25.630,25630,gasly,GAS,Pierre,Gasly,1996-02-07,French,25356,213,10,2,11,11,11,0.0,56,\N,\N,46,11,1:27.019,222.572,11,losail,Losail International Circuit,Al Daayen,Qatar,25.49,51.4542,12,http://en.wikipedia.org/wiki/Losail_International_Circuit,street circuit
10383,1051,2021,20,78,Qatar Grand Prix,2021-11-21,14:00:00,2021-11-19,\N,2021-11-19,\N,2021-11-20,\N,2021-11-20,\N,\N,\N,842,2,35,17:56:42,26.109,26109,gasly,GAS,Pierre,Gasly,1996-02-07,French,25356,213,10,2,11,11,11,0.0,56,\N,\N,46,11,1:27.019,222.572,11,losail,Losail International Circuit,Al Daayen,Qatar,25.49,51.4542,12,http://en.wikipedia.org/wiki/Losail_International_Circuit,street circuit
10384,1115,2023,17,78,Qatar Grand Prix,2023-10-08,17:00:00,2023-10-06,13:30:00,2023-10-07,13:00:00,\N,\N,2023-10-06,17:00:00,2023-10-07,17:30:00,842,1,11,20:23:25,28.429,28429,gasly,GAS,Pierre,Gasly,1996-02-07,French,26177,214,10,7,12,12,12,0.0,57,+1:22.300,5341468,49,8,1:26.310,226.027,1,losail,Losail International Circuit,Al Daayen,Qatar,25.49,51.4542,12,http://en.wikipedia.org/wiki/Losail_International_Circuit,street circuit
10385,1115,2023,17,78,Qatar Grand Prix,2023-10-08,17:00:00,2023-10-06,13:30:00,2023-10-07,13:00:00,\N,\N,2023-10-06,17:00:00,2023-10-07,17:30:00,842,2,26,20:46:12,30.192,30192,gasly,GAS,Pierre,Gasly,1996-02-07,French,26177,214,10,7,12,12,12,0.0,57,+1:22.300,5341468,49,8,1:26.310,226.027,1,losail,Losail International Circuit,Al Daayen,Qatar,25.49,51.4542,12,http://en.wikipedia.org/wiki/Losail_International_Circuit,street circuit
10386,1115,2023,17,78,Qatar Grand Prix,2023-10-08,17:00:00,2023-10-06,13:30:00,2023-10-07,13:00:00,\N,\N,2023-10-06,17:00:00,2023-10-07,17:30:00,842,3,44,21:12:58,34.856,34856,gasly,GAS,Pierre,Gasly,1996-02-07,French,26177,214,10,7,12,12,12,0.0,57,+1:22.300,5341468,49,8,1:26.310,226.027,1,losail,Losail International Circuit,Al Daayen,Qatar,25.49,51.4542,12,http://en.wikipedia.org/wiki/Losail_International_Circuit,street circuit
10387,1051,2021,20,78,Qatar Grand Prix,2021-11-21,14:00:00,2021-11-19,\N,2021-11-19,\N,2021-11-20,\N,2021-11-20,\N,\N,\N,844,1,27,17:44:46,25.799,25799,leclerc,LEC,Charles,Leclerc,1997-10-16,Monegasque,25353,6,16,13,8,8,8,4.0,57,+1:23.126,5151597,46,8,1:26.555,223.765,1,losail,Losail International Circuit,Al Daayen,Qatar,25.49,51.4542,12,http://en.wikipedia.org/wiki/Losail_International_Circuit,street circuit
10388,1115,2023,17,78,Qatar Grand Prix,2023-10-08,17:00:00,2023-10-06,13:30:00,2023-10-07,13:00:00,\N,\N,2023-10-06,17:00:00,2023-10-07,17:30:00,844,1,12,20:24:49,28.228,28228,leclerc,LEC,Charles,Leclerc,1997-10-16,Monegasque,26170,6,16,5,5,5,5,10.0,57,+38.976,5298144,57,4,1:24.992,229.532,1,losail,Losail International Circuit,Al Daayen,Qatar,25.49,51.4542,12,http://en.wikipedia.org/wiki/Losail_International_Circuit,street circuit
10389,1115,2023,17,78,Qatar Grand Prix,2023-10-08,17:00:00,2023-10-06,13:30:00,2023-10-07,13:00:00,\N,\N,2023-10-06,17:00:00,2023-10-07,17:30:00,844,2,25,20:44:40,27.873,27873,leclerc,LEC,Charles,Leclerc,1997-10-16,Monegasque,26170,6,16,5,5,5,5,10.0,57,+38.976,5298144,57,4,1:24.992,229.532,1,losail,Losail International Circuit,Al Daayen,Qatar,25.49,51.4542,12,http://en.wikipedia.org/wiki/Losail_International_Circuit,street circuit
10390,1115,2023,17,78,Qatar Grand Prix,2023-10-08,17:00:00,2023-10-06,13:30:00,2023-10-07,13:00:00,\N,\N,2023-10-06,17:00:00,2023-10-07,17:30:00,844,3,43,21:11:17,27.513,27513,leclerc,LEC,Charles,Leclerc,1997-10-16,Monegasque,26170,6,16,5,5,5,5,10.0,57,+38.976,5298144,57,4,1:24.992,229.532,1,losail,Losail International Circuit,Al Daayen,Qatar,25.49,51.4542,12,http://en.wikipedia.org/wiki/Losail_International_Circuit,street circuit
10391,1115,2023,17,78,Qatar Grand Prix,2023-10-08,17:00:00,2023-10-06,13:30:00,2023-10-07,13:00:00,\N,\N,2023-10-06,17:00:00,2023-10-07,17:30:00,848,1,18,20:33:58,29.253,29253,albon,ALB,Alexander,Albon,1996-03-23,Thai,26178,3,23,13,13,13,13,0.0,57,+1:31.014,5350182,57,14,1:26.666,225.098,1,losail,Losail International Circuit,Al Daayen,Qatar,25.49,51.4542,12,http://en.wikipedia.org/wiki/Losail_International_Circuit,street circuit
10392,1115,2023,17,78,Qatar Grand Prix,2023-10-08,17:00:00,2023-10-06,13:30:00,2023-10-07,13:00:00,\N,\N,2023-10-06,17:00:00,2023-10-07,17:30:00,848,2,31,20:53:43,28.747,28747,albon,ALB,Alexander,Albon,1996-03-23,Thai,26178,3,23,13,13,13,13,0.0,57,+1:31.014,5350182,57,14,1:26.666,225.098,1,losail,Losail International Circuit,Al Daayen,Qatar,25.49,51.4542,12,http://en.wikipedia.org/wiki/Losail_International_Circuit,street circuit
10393,1115,2023,17,78,Qatar Grand Prix,2023-10-08,17:00:00,2023-10-06,13:30:00,2023-10-07,13:00:00,\N,\N,2023-10-06,17:00:00,2023-10-07,17:30:00,848,3,44,21:13:12,28.981,28981,albon,ALB,Alexander,Albon,1996-03-23,Thai,26178,3,23,13,13,13,13,0.0,57,+1:31.014,5350182,57,14,1:26.666,225.098,1,losail,Losail International Circuit,Al Daayen,Qatar,25.49,51.4542,12,http://en.wikipedia.org/wiki/Losail_International_Circuit,street circuit
10394,1051,2021,20,78,Qatar Grand Prix,2021-11-21,14:00:00,2021-11-19,\N,2021-11-19,\N,2021-11-20,\N,2021-11-20,\N,\N,\N,846,1,25,17:41:32,25.319,25319,norris,NOR,Lando,Norris,1999-11-13,British,25354,1,4,4,9,9,9,2.0,56,\N,\N,51,4,1:25.746,225.876,11,losail,Losail International Circuit,Al Daayen,Qatar,25.49,51.4542,12,http://en.wikipedia.org/wiki/Losail_International_Circuit,street circuit
10395,1051,2021,20,78,Qatar Grand Prix,2021-11-21,14:00:00,2021-11-19,\N,2021-11-19,\N,2021-11-20,\N,2021-11-20,\N,\N,\N,846,2,49,18:17:08,26.552,26552,norris,NOR,Lando,Norris,1999-11-13,British,25354,1,4,4,9,9,9,2.0,56,\N,\N,51,4,1:25.746,225.876,11,losail,Losail International Circuit,Al Daayen,Qatar,25.49,51.4542,12,http://en.wikipedia.org/wiki/Losail_International_Circuit,street circuit
10396,1115,2023,17,78,Qatar Grand Prix,2023-10-08,17:00:00,2023-10-06,13:30:00,2023-10-07,13:00:00,\N,\N,2023-10-06,17:00:00,2023-10-07,17:30:00,846,1,13,20:26:21,28.134,28134,norris,NOR,Lando,Norris,1999-11-13,British,26168,1,4,10,3,3,3,15.0,57,+5.969,5265137,47,2,1:24.842,229.938,1,losail,Losail International Circuit,Al Daayen,Qatar,25.49,51.4542,12,http://en.wikipedia.org/wiki/Losail_International_Circuit,street circuit
10397,1115,2023,17,78,Qatar Grand Prix,2023-10-08,17:00:00,2023-10-06,13:30:00,2023-10-07,13:00:00,\N,\N,2023-10-06,17:00:00,2023-10-07,17:30:00,846,2,27,20:47:29,27.611,27611,norris,NOR,Lando,Norris,1999-11-13,British,26168,1,4,10,3,3,3,15.0,57,+5.969,5265137,47,2,1:24.842,229.938,1,losail,Losail International Circuit,Al Daayen,Qatar,25.49,51.4542,12,http://en.wikipedia.org/wiki/Losail_International_Circuit,street circuit
10398,1115,2023,17,78,Qatar Grand Prix,2023-10-08,17:00:00,2023-10-06,13:30:00,2023-10-07,13:00:00,\N,\N,2023-10-06,17:00:00,2023-10-07,17:30:00,846,3,44,21:12:24,27.677,27677,norris,NOR,Lando,Norris,1999-11-13,British,26168,1,4,10,3,3,3,15.0,57,+5.969,5265137,47,2,1:24.842,229.938,1,losail,Losail International Circuit,Al Daayen,Qatar,25.49,51.4542,12,http://en.wikipedia.org/wiki/Losail_International_Circuit,street circuit
10399,1051,2021,20,78,Qatar Grand Prix,2021-11-21,14:00:00,2021-11-19,\N,2021-11-19,\N,2021-11-20,\N,2021-11-20,\N,\N,\N,847,1,17,17:30:00,26.121,26121,russell,RUS,George,Russell,1998-02-15,British,25362,3,63,15,17,17,17,0.0,55,\N,\N,55,5,1:25.768,225.818,12,losail,Losail International Circuit,Al Daayen,Qatar,25.49,51.4542,12,http://en.wikipedia.org/wiki/Losail_International_Circuit,street circuit
10400,1051,2021,20,78,Qatar Grand Prix,2021-11-21,14:00:00,2021-11-19,\N,2021-11-19,\N,2021-11-20,\N,2021-11-20,\N,\N,\N,847,2,49,18:18:36,35.006,35006,russell,RUS,George,Russell,1998-02-15,British,25362,3,63,15,17,17,17,0.0,55,\N,\N,55,5,1:25.768,225.818,12,losail,Losail International Circuit,Al Daayen,Qatar,25.49,51.4542,12,http://en.wikipedia.org/wiki/Losail_International_Circuit,street circuit
10401,1115,2023,17,78,Qatar Grand Prix,2023-10-08,17:00:00,2023-10-06,13:30:00,2023-10-07,13:00:00,\N,\N,2023-10-06,17:00:00,2023-10-07,17:30:00,847,1,1,20:05:46,39.686,39686,russell,RUS,George,Russell,1998-02-15,British,26169,131,63,2,4,4,4,12.0,57,+34.119,5293287,35,5,1:25.770,227.450,1,losail,Losail International Circuit,Al Daayen,Qatar,25.49,51.4542,12,http://en.wikipedia.org/wiki/Losail_International_Circuit,street circuit
10402,1115,2023,17,78,Qatar Grand Prix,2023-10-08,17:00:00,2023-10-06,13:30:00,2023-10-07,13:00:00,\N,\N,2023-10-06,17:00:00,2023-10-07,17:30:00,847,2,14,20:27:57,28.542,28542,russell,RUS,George,Russell,1998-02-15,British,26169,131,63,2,4,4,4,12.0,57,+34.119,5293287,35,5,1:25.770,227.450,1,losail,Losail International Circuit,Al Daayen,Qatar,25.49,51.4542,12,http://en.wikipedia.org/wiki/Losail_International_Circuit,street circuit
10403,1115,2023,17,78,Qatar Grand Prix,2023-10-08,17:00:00,2023-10-06,13:30:00,2023-10-07,13:00:00,\N,\N,2023-10-06,17:00:00,2023-10-07,17:30:00,847,3,32,20:54:52,28.314,28314,russell,RUS,George,Russell,1998-02-15,British,26169,131,63,2,4,4,4,12.0,57,+34.119,5293287,35,5,1:25.770,227.450,1,losail,Losail International Circuit,Al Daayen,Qatar,25.49,51.4542,12,http://en.wikipedia.org/wiki/Losail_International_Circuit,street circuit
10404,1115,2023,17,78,Qatar Grand Prix,2023-10-08,17:00:00,2023-10-06,13:30:00,2023-10-07,13:00:00,\N,\N,2023-10-06,17:00:00,2023-10-07,17:30:00,847,4,50,21:21:11,28.191,28191,russell,RUS,George,Russell,1998-02-15,British,26169,131,63,2,4,4,4,12.0,57,+34.119,5293287,35,5,1:25.770,227.450,1,losail,Losail International Circuit,Al Daayen,Qatar,25.49,51.4542,12,http://en.wikipedia.org/wiki/Losail_International_Circuit,street circuit
10405,1051,2021,20,78,Qatar Grand Prix,2021-11-21,14:00:00,2021-11-19,\N,2021-11-19,\N,2021-11-20,\N,2021-11-20,\N,\N,\N,849,1,18,17:31:31,25.811,25811,latifi,LAT,Nicholas,Latifi,1995-06-29,Canadian,25364,3,6,17,\N,R,19,0.0,50,\N,\N,44,20,1:28.732,218.275,29,losail,Losail International Circuit,Al Daayen,Qatar,25.49,51.4542,12,http://en.wikipedia.org/wiki/Losail_International_Circuit,street circuit
